"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Avery Atkins","PK","13","0","0","","0","0","","0","62","2639","42.6","","louisiana-state","2021"
"2","Cade York","PK","12","39","39","100.0","15","18","83.3","84","0","0","","","louisiana-state","2021"
"3","Preston Stafford","PK","3","3","3","100.0","0","0","","3","0","0","","","louisiana-state","2021"
