"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Riley Riethman","P","12","0","0","","0","0","","0","80","3583","44.8","","navy","2023"
"2","Evan Warren","K","9","6","6","100.0","2","5","40.0","12","0","0","","","navy","2023"
"3","Nathan Kirkwood","K","9","16","17","94.1","6","9","66.7","34","0","0","","","navy","2023"
