"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Camden Wise","K","11","50","52","96.2","11","16","68.8","83","0","0","","","james-madison","2022"
"2","Connor Madden","K","11","0","0","","0","1","0.0","0","0","0","","","james-madison","2022"
"3","Sam Clark","P","11","0","0","","0","0","","0","49","2122","43.3","","james-madison","2022"
