"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Bert Auburn","K","13","55","55","100.0","21","26","80.8","118","0","0","","","texas","2022"
"2","Daniel Trejo","P","13","0","0","","0","0","","0","45","1890","42.0","","texas","2022"
"3","Isaac Pearson","P","1","0","0","","0","0","","0","1","15","15.0","","texas","2022"
