"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Colton Spangler","P","13","0","0","","0","0","","0","29","1320","45.5","","maryland","2021"
"2","Joseph Petrino","K","13","39","44","88.6","13","20","65.0","78","0","0","","","maryland","2021"
"3","Anthony Pecorella","P","12","0","0","","0","0","","0","28","1232","44.0","","maryland","2021"
"4","Harrison Beattie","K","2","1","1","100.0","1","1","100.0","4","0","0","","","maryland","2021"
"5","Jack Howes","K","1","1","1","100.0","0","0","","1","0","0","","","maryland","2021"
