"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Ethan Albertson","K","15","49","50","98.0","19","24","79.2","106","0","0","","","new-mexico-state","2023"
"2","Zach Haynes","P","15","0","0","","0","0","","0","52","2129","40.9","","new-mexico-state","2023"
