"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Josh Plaster","P","13","0","0","","0","0","","0","14","564","40.3","","oklahoma","2023"
"2","Zach Schmit","K","13","67","67","100.0","15","21","71.4","112","0","0","","","oklahoma","2023"
"3","Dillon Gabriel","QB","12","0","0","","0","0","","0","1","37","37.0","","oklahoma","2023"
"4","Luke Elzinga","P","11","0","0","","0","0","","0","27","1217","45.1","","oklahoma","2023"
"5","Gavin Marshall","K","2","2","2","100.0","0","0","","2","0","0","","","oklahoma","2023"
