"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Matt Ruffolo","K","13","54","56","96.4","10","13","76.9","84","0","0","","","kentucky","2021"
"2","Colin Goodfellow","P","10","0","0","","0","0","","0","35","1608","45.9","","kentucky","2021"
"3","Wilson Berry","P","2","0","0","","0","0","","0","4","148","37.0","","kentucky","2021"
