"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Camden Wise","K","13","53","53","100.0","16","18","88.9","101","0","0","","","james-madison","2023"
"2","Ryan Hanson","P","13","0","0","","0","0","","0","59","2395","40.6","","james-madison","2023"
