"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Robert LeFevre","P","13","0","0","","0","0","","0","61","2465","40.4","","marshall","2021"
"2","Andrew Sanders","K","11","16","16","100.0","2","4","50.0","22","0","0","","","marshall","2021"
"3","Shane Ciucci","K","11","41","41","100.0","6","9","66.7","59","0","0","","","marshall","2021"
