"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Charlie Kuhbander","K","12","21","21","100.0","6","13","46.2","39","0","0","","","northwestern","2021"
"2","Derek Adams","P","12","0","0","","0","0","","0","58","2408","41.5","","northwestern","2021"
"3","Trey Finison","K","4","1","1","100.0","0","0","","1","0","0","","","northwestern","2021"
"4","Jake Genyk","P","3","0","0","","0","0","","0","4","138","34.5","","northwestern","2021"
"5","Jack Olsen","K","2","1","1","100.0","0","0","","1","0","0","","","northwestern","2021"
