"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Dragan Kesich","K","13","27","27","100.0","23","27","85.2","96","0","0","","","minnesota","2023"
"2","Mark Crawford","P","13","0","0","","0","0","","0","65","2762","42.5","","minnesota","2023"
