"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andres Borregales","K","12","32","32","100.0","17","20","85.0","83","0","0","","","miami-fl","2022"
"2","Louis Hedley","P","12","0","0","","0","0","","0","46","2084","45.3","","miami-fl","2022"
"3","Will Hutchinson","P","1","0","0","","0","0","","0","3","142","47.3","","miami-fl","2022"
