"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Denis Lynch","K","13","65","66","98.5","10","14","71.4","95","0","0","","","southern-california","2023"
"2","Eddie Czaplicki","P","13","0","0","","0","0","","0","44","1906","43.3","","southern-california","2023"
"3","Tyler Robles","K","2","1","1","100.0","0","0","","1","0","0","","","southern-california","2023"
