"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Caleb Williams","QB","14","0","0","","0","0","","0","2","84","42.0","H-1,Maxwell,AA,Camp","southern-california","2022"
"2","Denis Lynch","K","14","74","74","100.0","15","22","68.2","119","0","0","","","southern-california","2022"
"3","Aadyn Sleep-Dalton","P","12","0","0","","0","0","","0","30","1208","40.3","","southern-california","2022"
