"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Brandon Talton","K","12","19","19","100.0","15","20","75.0","64","0","0","","","nevada","2023"
"2","Matt Freem","P","12","0","0","","0","0","","0","65","2670","41.1","","nevada","2023"
