"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","James Turner","K","15","65","66","98.5","18","21","85.7","119","0","0","","","michigan","2023"
"2","Tommy Doman","K","15","0","0","","0","0","","0","53","2346","44.3","","michigan","2023"
"3","Adam Samaha","K","1","1","1","100.0","0","0","","1","0","0","","","michigan","2023"
