"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Tanner Brown","K","14","36","36","100.0","17","21","81.0","87","0","0","","","oklahoma-state","2021"
"2","Tom Hutton","P","14","0","0","","0","0","","0","72","3056","42.4","","oklahoma-state","2021"
"3","Alex Hale","K","6","15","16","93.8","3","6","50.0","24","0","0","","","oklahoma-state","2021"
