"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jonathan Kim","K","12","17","17","100.0","13","18","72.2","56","0","0","","","michigan-state","2023"
"2","Ryan Eckley","P","12","0","0","","0","0","","0","55","2576","46.8","","michigan-state","2023"
"3","Michael O'Shaughnessy","P","7","0","0","","0","0","","0","14","562","40.1","","michigan-state","2023"
"4","Stephen Rusnak","K","2","3","3","100.0","0","0","","3","0","0","","","michigan-state","2023"
