"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jared Sackett","K","14","59","59","100.0","22","27","81.5","125","0","0","","","texas-san-antonio","2022"
"2","Lucas Dean","P","14","0","0","","0","0","","0","41","1847","45.0","","texas-san-antonio","2022"
"3","Brenden Brady","RB","12","0","0","","0","0","","0","2","92","46.0","","texas-san-antonio","2022"
