"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Camden Lewis","K","14","55","56","98.2","13","16","81.3","94","0","0","","","oregon","2021"
"2","Tom Snee","P","14","0","0","","0","0","","0","44","1897","43.1","","oregon","2021"
