"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jordy Sandy","P","15","0","0","","0","0","","0","63","2512","39.9","","texas-christian","2022"
"2","Luke Laminack","K","15","6","7","85.7","1","2","50.0","9","0","0","","","texas-christian","2022"
"3","Griffin Kell","K","14","62","64","96.9","17","19","89.5","113","0","0","","","texas-christian","2022"
