"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Chance Nolan","QB","13","0","0","","0","0","","0","2","97","48.5","","oregon-state","2021"
"2","Everett Hayes","K","13","48","48","100.0","12","18","66.7","84","0","0","","","oregon-state","2021"
"3","Luke Loecher","P","13","0","0","","0","0","","0","31","1459","47.1","","oregon-state","2021"
