"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jack Blumer","P","13","0","0","","0","0","","0","1","45","45.0","","kansas-state","2021"
"2","Ty Zentner","P","13","6","6","100.0","0","1","0.0","6","39","1697","43.5","","kansas-state","2021"
"3","Taiten Winkel","K","7","22","23","95.7","7","9","77.8","43","0","0","","","kansas-state","2021"
"4","Chris Tennant","PK","6","16","16","100.0","5","8","62.5","31","0","0","","","kansas-state","2021"
