"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Camden Price","K","12","24","26","92.3","7","12","58.3","45","0","0","","","temple","2023"
"2","Dante Atton","P","12","0","0","","0","0","","0","43","1693","39.4","","temple","2023"
"3","E.J. Warner","QB","10","0","0","","0","0","","0","1","27","27.0","","temple","2023"
