"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Mason Shipley","K","12","0","0","","1","1","100.0","3","0","0","","","texas-state","2022"
"2","Seamus O'Kelly","P","12","0","0","","0","0","","0","73","2978","40.8","","texas-state","2022"
"3","Seth Keller","K","12","28","28","100.0","14","16","87.5","70","0","0","","","texas-state","2022"
