"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Chase McGrath","PK","13","66","66","100.0","12","16","75.0","102","0","0","","","tennessee","2021"
"2","Paxton Brooks","P","13","0","0","","0","0","","0","45","1982","44.0","","tennessee","2021"
"3","JT Carver","PK","1","1","1","100.0","0","0","","1","0","0","","","tennessee","2021"
"4","Kolby Morgan","P","1","0","0","","0","0","","0","4","154","38.5","","tennessee","2021"
