"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Gabe Brkic","K","13","57","58","98.3","20","26","76.9","117","0","0","","","oklahoma","2021"
"2","Michael Turk","P","11","0","0","","0","0","","0","35","1791","51.2","","oklahoma","2021"
"3","Zach Schmit","K","4","4","4","100.0","1","1","100.0","7","0","0","","","oklahoma","2021"
