"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Kyle Ulbrich","P","13","0","0","","0","0","","0","67","3157","47.1","","middle-tennessee-state","2022"
"2","Zeke Rankin","K","13","45","45","100.0","16","19","84.2","93","0","0","","","middle-tennessee-state","2022"
