"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Nik Constantinou","P","12","0","0","","0","0","","0","51","2377","46.6","","texas-am","2021"
"2","Seth Small","PK","12","37","37","100.0","22","27","81.5","103","0","0","","","texas-am","2021"
"3","Caden Davis","PK","11","1","1","100.0","0","1","0.0","1","0","0","","","texas-am","2021"
