"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Adam Barry","P","13","0","0","","0","0","","0","12","484","40.3","","oregon","2022"
"2","Bo Nix","QB","13","0","0","","0","0","","0","2","67","33.5","","oregon","2022"
"3","Camden Lewis","K","13","64","64","100.0","14","16","87.5","106","0","0","","","oregon","2022"
"4","Andrew Boyle","K","12","0","0","","0","0","","0","2","72","36.0","","oregon","2022"
"5","Alex Bales","K","5","0","0","","0","0","","0","7","252","36.0","","oregon","2022"
"6","Ross James","P","3","0","0","","0","0","","0","8","335","41.9","","oregon","2022"
