"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Brady Hodges","K","14","0","0","","0","0","","0","28","1197","42.8","","louisville","2023"
"2","Brock Travelstead","K","14","39","41","95.1","17","24","70.8","90","26","1031","39.7","","louisville","2023"
"3","Nick Lopez","K","4","11","11","100.0","1","1","100.0","14","0","0","","","louisville","2023"
