"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jack Dawson","P","13","0","0","","0","0","","0","65","2746","42.2","","jacksonville-state","2023"
"2","Alen Karajic","K","12","42","43","97.7","14","20","70.0","84","0","0","","","jacksonville-state","2023"
"3","Logan Smothers","QB","12","0","0","","0","0","","0","3","98","32.7","","jacksonville-state","2023"
"4","Garrison Rippa","K","2","4","4","100.0","2","2","100.0","10","0","0","","","jacksonville-state","2023"
