"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andrew Stokes","P","13","0","0","","0","0","","0","56","2292","40.9","","south-florida","2023"
"2","John Cannon","K","13","52","52","100.0","11","16","68.8","85","0","0","","","south-florida","2023"
