"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Caleb Shudak","K","14","36","36","100.0","24","28","85.7","108","0","0","","","iowa","2021"
"2","Tory Taylor","P","14","0","0","","0","0","","0","80","3688","46.1","","iowa","2021"
