"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Buck Buchanan","K","12","0","0","","5","7","71.4","15","0","0","","","louisiana-tech","2022"
"2","Jacob Barnes","K","12","38","39","97.4","13","18","72.2","77","0","0","","","louisiana-tech","2022"
"3","Austin McCready","K","10","0","0","","0","0","","0","34","1380","40.6","","louisiana-tech","2022"
"4","Patrick Rea","P","4","0","0","","0","0","","0","10","396","39.6","","louisiana-tech","2022"
"5","Arlind Bengu","P","2","0","0","","0","0","","0","2","97","48.5","","louisiana-tech","2022"
