"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Matt Ruffolo","K","12","25","27","92.6","16","24","66.7","73","0","0","","","kentucky","2022"
"2","Colin Goodfellow","P","9","0","0","","0","0","","0","32","1328","41.5","","kentucky","2022"
"3","Wilson Berry","P","5","0","0","","0","0","","0","19","782","41.2","","kentucky","2022"
