"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Joe Doyle","P","12","30","32","93.8","7","12","58.3","51","41","1888","46.0","","memphis","2021"
"2","David Kemp","K","4","7","9","77.8","5","7","71.4","22","0","0","","","memphis","2021"
