"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Conor Hunt","P","13","0","0","","0","0","","0","54","2123","39.3","","rice","2023"
"2","Tim Horn","K","13","47","47","100.0","8","12","66.7","71","0","0","","","rice","2023"
"3","Enock Gota","K","9","1","1","100.0","0","0","","1","0","0","","","rice","2023"
