"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andrew Mevis","PK","13","32","32","100.0","20","23","87.0","92","25","1016","40.6","","iowa-state","2021"
"2","Corey Dunn","P","9","0","0","","0","0","","0","21","849","40.4","","iowa-state","2021"
"3","Connor Assalley","PK","8","15","15","100.0","4","4","100.0","27","0","0","","","iowa-state","2021"
"4","Cameron Shook","P","3","0","0","","0","0","","0","6","220","36.7","","iowa-state","2021"
