"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Josh Carlson","P","12","0","0","","0","0","","0","55","2222","40.4","","new-mexico-state","2022"
"2","Ethan Albertson","K","10","30","31","96.8","7","10","70.0","51","0","0","","","new-mexico-state","2022"
"3","Brett Money","K","8","11","11","100.0","1","2","50.0","14","0","0","","","new-mexico-state","2022"
"4","Carson Zilmer","P","3","0","0","","0","1","0.0","0","0","0","","","new-mexico-state","2022"
"5","George Eberle","P","2","0","0","","0","0","","0","3","95","31.7","","new-mexico-state","2022"
