"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Mackenzie Morgan","P","12","0","0","","0","0","","0","58","2320","40.0","","temple","2022"
"2","Rory Bell","K","12","10","10","100.0","0","2","0.0","10","0","0","","","temple","2022"
"3","Camden Price","K","8","18","19","94.7","13","14","92.9","57","0","0","","","temple","2022"
