"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Bernardo Rodriguez","P","13","0","0","","0","0","","0","61","2675","43.9","","north-texas","2021"
"2","Ethan Mooney","K","12","40","40","100.0","11","13","84.6","73","0","0","","","north-texas","2021"
"3","Aaron Beckham","K","1","2","2","100.0","2","3","66.7","8","0","0","","","north-texas","2021"
