"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Mark Crawford","P","13","0","0","","0","0","","0","47","1961","41.7","","minnesota","2021"
"2","Matthew Trickett","K","13","36","38","94.7","17","25","68.0","87","0","0","","","minnesota","2021"
"3","Dragan Kesich","K","12","0","0","","0","1","0.0","0","0","0","","","minnesota","2021"
