"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Matt Freem","K","12","0","0","","0","0","","0","50","2113","42.3","","nevada","2022"
"2","Matthew Killam","K","12","10","11","90.9","3","5","60.0","19","0","0","","","nevada","2022"
"3","Brandon Talton","K","7","15","15","100.0","10","12","83.3","45","0","0","","","nevada","2022"
"4","Harry Webster","P","6","0","0","","0","0","","0","23","775","33.7","","nevada","2022"
