"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Nik Constantinou","P","13","0","0","","0","0","","0","41","1693","41.3","","texas-am","2023"
"2","Randy Bond","K","13","48","48","100.0","26","35","74.3","126","0","0","","","texas-am","2023"
"3","Ethan Moczulski","K","2","1","1","100.0","0","0","","1","0","0","","","texas-am","2023"
