"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jay Bramblett","P","13","0","0","","0","0","","0","58","2502","43.1","","notre-dame","2021"
"2","Jonathan Doerer","K","13","52","53","98.1","16","21","76.2","100","0","0","","","notre-dame","2021"
"3","Harrison Leonard","K","1","1","1","100.0","0","0","","1","0","0","","","notre-dame","2021"
"4","Josh Bryan","K","1","1","1","100.0","0","0","","1","0","0","","","notre-dame","2021"
