"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Nate Snyder","K","14","38","40","95.0","7","12","58.3","59","0","0","","","louisiana-lafayette","2021"
"2","Rhys Byrns","P","14","0","0","","0","0","","0","59","2722","46.1","","louisiana-lafayette","2021"
"3","Kenneth Almendares","K","4","14","15","93.3","4","5","80.0","26","0","0","","","louisiana-lafayette","2021"
