"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Ben Kiernan","P","14","0","0","","0","0","","0","48","2245","46.8","","north-carolina","2022"
"2","Cole Maynard","P","14","0","0","","0","0","","0","1","14","14.0","","north-carolina","2022"
"3","Noah Burnette","K","14","57","58","98.3","15","21","71.4","102","0","0","","","north-carolina","2022"
