"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andrew Stein","K","12","27","28","96.4","17","23","73.9","78","0","0","","","southern-mississippi","2023"
"2","Bryce Lofton","K","12","0","0","","0","0","","0","60","2422","40.4","","southern-mississippi","2023"
"3","Connor Gibbs","K","12","2","2","100.0","0","1","0.0","2","0","0","","","southern-mississippi","2023"
