"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Matt Ference","P","14","0","0","","0","0","","0","45","1998","44.4","","northern-illinois","2021"
"2","John Richardson","K","13","42","42","100.0","22","27","81.5","108","0","0","","","northern-illinois","2021"
"3","Rocky Lombardi","QB","13","0","0","","0","0","","0","3","136","45.3","","northern-illinois","2021"
"4","Kanon Woodill","K","2","4","4","100.0","3","3","100.0","13","0","0","","","northern-illinois","2021"
