"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Kai Kroeger","P","12","0","0","","0","0","","0","62","2676","43.2","","south-carolina","2023"
"2","Mitch Jeter","K","12","33","34","97.1","12","14","85.7","69","0","0","","","south-carolina","2023"
"3","Alex Herrera","K","1","1","1","100.0","0","0","","1","0","0","","","south-carolina","2023"
