"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Collin Rogers","K","13","58","58","100.0","16","20","80.0","106","0","0","","","southern-methodist","2022"
"2","Ryan Bujcevski","P","12","0","0","","0","0","","0","40","1747","43.7","","southern-methodist","2022"
