"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Chase Contreraz","K","13","36","37","97.3","21","26","80.8","99","0","0","","","iowa-state","2023"
"2","Tyler Perkins","P","13","0","0","","0","0","","0","61","2703","44.3","","iowa-state","2023"
