"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Brendan Cropsey","P","12","0","0","","0","0","","0","2","74","37.0","","purdue","2023"
"2","Jack Ansell","P","12","0","0","","0","0","","0","60","2444","40.7","","purdue","2023"
"3","Caleb Krockover","K","9","1","1","100.0","0","0","","1","0","0","","","purdue","2023"
"4","Ben Freehill","K","8","21","22","95.5","6","11","54.5","39","0","0","","","purdue","2023"
"5","Julio Macias","K","5","9","10","90.0","2","6","33.3","15","0","0","","","purdue","2023"
