"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andres Borregales","K","12","45","45","100.0","17","21","81.0","96","0","0","","","miami-fl","2021"
"2","Louis Hedley","P","11","0","0","","0","0","","0","47","2112","44.9","","miami-fl","2021"
"3","Camden Price","K","2","3","4","75.0","0","0","","3","0","0","","","miami-fl","2021"
"4","Matias Gasc","P","2","0","0","","0","0","","0","1","49","49.0","","miami-fl","2021"
"5","Nelson Foley","P","1","0","0","","0","0","","0","1","40","40.0","","miami-fl","2021"
