"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Reid Bauer","P","13","0","0","","0","0","","0","44","1902","43.2","","memphis","2023"
"2","Tanner Gillis","P","10","47","49","95.9","10","13","76.9","77","0","0","","","memphis","2023"
"3","Seth Morgan","K","3","14","14","100.0","3","5","60.0","23","0","0","","","memphis","2023"
