"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Brian Buschini","P","12","0","0","","0","0","","0","57","2320","40.7","","nebraska","2023"
"2","Tristan Alvano","K","12","27","27","100.0","9","15","60.0","54","0","0","","","nebraska","2023"
