"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Spencer Shrader","K","12","37","37","100.0","9","13","69.2","64","0","0","","","south-florida","2022"
"2","Colin McCreary","K","10","0","0","","0","0","","0","25","1018","40.7","","south-florida","2022"
"3","Andrew Stokes","P","6","0","0","","0","0","","0","16","661","41.3","","south-florida","2022"
