"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Logan Ward","K","14","7","7","100.0","0","0","","7","0","0","","","oklahoma-state","2023"
"2","Wes Pahl","P","14","0","0","","0","0","","0","27","1217","45.1","","oklahoma-state","2023"
"3","Alex Hale","K","13","36","38","94.7","27","34","79.4","117","0","0","","","oklahoma-state","2023"
"4","Hudson Kaak","P","13","0","0","","0","0","","0","38","1508","39.7","","oklahoma-state","2023"
