"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Adam Korsak","P","12","0","0","","0","0","","0","75","3297","44.0","","rutgers","2022"
"2","Jude McAtamney","K","12","23","24","95.8","12","18","66.7","59","0","0","","","rutgers","2022"
