"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Kyle Ulbrich","P","13","0","0","","0","0","","0","67","2971","44.3","","middle-tennessee-state","2021"
"2","Zeke Rankin","PK","13","44","45","97.8","10","14","71.4","74","0","0","","","middle-tennessee-state","2021"
"3","Alex Usry","PK","2","2","2","100.0","0","0","","2","0","0","","","middle-tennessee-state","2021"
"4","Miles Tillman","P","1","0","0","","0","0","","0","1","43","43.0","","middle-tennessee-state","2021"
