"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Ben Sauls","K","13","47","47","100.0","20","24","83.3","107","0","0","","","pittsburgh","2022"
"2","Cam Guess","P","13","0","0","","0","0","","0","12","426","35.5","","pittsburgh","2022"
"3","Sam Vander Haar","P","11","0","0","","0","0","","0","30","1156","38.5","","pittsburgh","2022"
"4","Caleb Junko","P","7","0","0","","0","0","","0","12","584","48.7","","pittsburgh","2022"
