"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Gavin Baechle","P","12","31","31","100.0","22","24","91.7","97","0","0","","","texas-el-paso","2022"
"2","Joshua Sloan","P","12","0","0","","0","0","","0","45","1998","44.4","","texas-el-paso","2022"
